Time(ms),Device Name,Device Id,Position X(m),Position Y(m),Position Z(m),
24000.000000,MOBILE_STATION_9,9,110.000000,212.000000,0.000000,
24000.000000,MOBILE_STATION_10,10,157.000000,32.000000,0.000000,
24000.000000,MOBILE_STATION_11,11,80.000000,224.000000,0.000000,
24000.000000,MOBILE_STATION_12,12,138.000000,375.000000,0.000000,
24000.000000,MOBILE_STATION_13,13,199.000000,190.000000,0.000000,
24000.000000,MOBILE_STATION_14,14,215.000000,220.000000,0.000000,
24000.000000,MOBILE_STATION_15,15,248.000000,80.000000,0.000000,
24000.000000,MOBILE_STATION_16,16,289.000000,56.000000,0.000000,
24000.000000,MOBILE_STATION_17,17,259.000000,261.000000,0.000000,
24000.000000,MOBILE_STATION_18,18,356.000000,276.000000,0.000000,
24000.000000,MOBILE_STATION_19,19,442.000000,93.000000,0.000000,
24000.000000,MOBILE_STATION_20,20,77.000000,290.000000,0.000000,
24000.000000,MOBILE_STATION_21,21,20.000000,86.000000,0.000000,
25000.000000,MOBILE_STATION_6,6,15.000000,7.000000,0.000000,
25000.000000,MOBILE_STATION_7,7,8.000000,98.000000,0.000000,
25000.000000,MOBILE_STATION_8,8,22.000000,201.000000,0.000000,
25000.000000,MOBILE_STATION_9,9,53.000000,177.000000,0.000000,
25000.000000,MOBILE_STATION_10,10,19.000000,59.000000,0.000000,
25000.000000,MOBILE_STATION_11,11,107.000000,228.000000,0.000000,
25000.000000,MOBILE_STATION_12,12,83.000000,290.000000,0.000000,
25000.000000,MOBILE_STATION_13,13,215.000000,277.000000,0.000000,
25000.000000,MOBILE_STATION_14,14,251.000000,215.000000,0.000000,
25000.000000,MOBILE_STATION_15,15,284.000000,32.000000,0.000000,
25000.000000,MOBILE_STATION_16,16,284.000000,29.000000,0.000000,
25000.000000,MOBILE_STATION_17,17,331.000000,169.000000,0.000000,
25000.000000,MOBILE_STATION_18,18,326.000000,220.000000,0.000000,
25000.000000,MOBILE_STATION_19,19,404.000000,113.000000,0.000000,
25000.000000,MOBILE_STATION_20,20,86.000000,295.000000,0.000000,
25000.000000,MOBILE_STATION_21,21,88.000000,71.000000,0.000000,
26000.000000,MOBILE_STATION_6,6,33.000000,19.000000,0.000000,
26000.000000,MOBILE_STATION_7,7,13.000000,90.000000,0.000000,
26000.000000,MOBILE_STATION_8,8,32.000000,161.000000,0.000000,
26000.000000,MOBILE_STATION_9,9,110.000000,188.000000,0.000000,
26000.000000,MOBILE_STATION_10,10,142.000000,20.000000,0.000000,
26000.000000,MOBILE_STATION_11,11,94.000000,190.000000,0.000000,
26000.000000,MOBILE_STATION_12,12,135.000000,376.000000,0.000000,
26000.000000,MOBILE_STATION_13,13,204.000000,172.000000,0.000000,
26000.000000,MOBILE_STATION_14,14,210.000000,190.000000,0.000000,
26000.000000,MOBILE_STATION_15,15,241.000000,56.000000,0.000000,
26000.000000,MOBILE_STATION_16,16,297.000000,44.000000,0.000000,
26000.000000,MOBILE_STATION_17,17,222.000000,259.000000,0.000000,
26000.000000,MOBILE_STATION_18,18,363.000000,275.000000,0.000000,
26000.000000,MOBILE_STATION_19,19,422.000000,79.000000,0.000000,
26000.000000,MOBILE_STATION_20,20,70.000000,298.000000,0.000000,
26000.000000,MOBILE_STATION_21,21,72.000000,69.000000,0.000000,
27000.000000,MOBILE_STATION_6,6,28.000000,22.000000,0.000000,
27000.000000,MOBILE_STATION_7,7,0.000000,79.000000,0.000000,
27000.000000,MOBILE_STATION_8,8,34.000000,205.000000,0.000000,
27000.000000,MOBILE_STATION_9,9,19.000000,181.000000,0.000000,
27000.000000,MOBILE_STATION_10,10,5.000000,57.000000,0.000000,
27000.000000,MOBILE_STATION_11,11,124.000000,216.000000,0.000000,
27000.000000,MOBILE_STATION_12,12,100.000000,281.000000,0.000000,
27000.000000,MOBILE_STATION_13,13,199.000000,297.000000,0.000000,
27000.000000,MOBILE_STATION_14,14,228.000000,207.000000,0.000000,
27000.000000,MOBILE_STATION_15,15,291.000000,40.000000,0.000000,
27000.000000,MOBILE_STATION_16,16,275.000000,18.000000,0.000000,
27000.000000,MOBILE_STATION_17,17,324.000000,164.000000,0.000000,
27000.000000,MOBILE_STATION_18,18,324.000000,217.000000,0.000000,
27000.000000,MOBILE_STATION_19,19,395.000000,83.000000,0.000000,
27000.000000,MOBILE_STATION_20,20,62.000000,300.000000,0.000000,
27000.000000,MOBILE_STATION_21,21,99.000000,32.000000,0.000000,
28000.000000,MOBILE_STATION_6,6,5.000000,7.000000,0.000000,
28000.000000,MOBILE_STATION_7,7,1.000000,66.000000,0.000000,
28000.000000,MOBILE_STATION_8,8,6.000000,173.000000,0.000000,
28000.000000,MOBILE_STATION_9,9,111.000000,179.000000,0.000000,
28000.000000,MOBILE_STATION_10,10,132.000000,36.000000,0.000000,
28000.000000,MOBILE_STATION_11,11,84.000000,175.000000,0.000000,
28000.000000,MOBILE_STATION_12,12,134.000000,377.000000,0.000000,
28000.000000,MOBILE_STATION_13,13,191.000000,162.000000,0.000000,
28000.000000,MOBILE_STATION_14,14,206.000000,158.000000,0.000000,
28000.000000,MOBILE_STATION_15,15,251.000000,44.000000,0.000000,
28000.000000,MOBILE_STATION_16,16,310.000000,40.000000,0.000000,
28000.000000,MOBILE_STATION_17,17,188.000000,255.000000,0.000000,
28000.000000,MOBILE_STATION_18,18,344.000000,276.000000,0.000000,
28000.000000,MOBILE_STATION_19,19,411.000000,75.000000,0.000000,
28000.000000,MOBILE_STATION_20,20,56.000000,297.000000,0.000000,
28000.000000,MOBILE_STATION_21,21,76.000000,51.000000,0.000000,
29000.000000,MOBILE_STATION_6,6,20.000000,27.000000,0.000000,
29000.000000,MOBILE_STATION_7,7,3.000000,38.000000,0.000000,
29000.000000,MOBILE_STATION_8,8,18.000000,211.000000,0.000000,
29000.000000,MOBILE_STATION_9,9,99.000000,178.000000,0.000000,
29000.000000,MOBILE_STATION_10,10,8.000000,34.000000,0.000000,
29000.000000,MOBILE_STATION_11,11,134.000000,213.000000,0.000000,
29000.000000,MOBILE_STATION_12,12,93.000000,299.000000,0.000000,
29000.000000,MOBILE_STATION_13,13,189.000000,299.000000,0.000000,
29000.000000,MOBILE_STATION_14,14,214.000000,217.000000,0.000000,
29000.000000,MOBILE_STATION_15,15,260.000000,45.000000,0.000000,
29000.000000,MOBILE_STATION_16,16,261.000000,8.000000,0.000000,
29000.000000,MOBILE_STATION_17,17,306.000000,173.000000,0.000000,
29000.000000,MOBILE_STATION_18,18,318.000000,200.000000,0.000000,
29000.000000,MOBILE_STATION_19,19,381.000000,89.000000,0.000000,
29000.000000,MOBILE_STATION_20,20,58.000000,294.000000,0.000000,
29000.000000,MOBILE_STATION_21,21,113.000000,19.000000,0.000000,
30000.000000,MOBILE_STATION_6,6,5.000000,17.000000,0.000000,
30000.000000,MOBILE_STATION_7,7,2.000000,36.000000,0.000000,
30000.000000,MOBILE_STATION_8,8,11.000000,181.000000,0.000000,
30000.000000,MOBILE_STATION_9,9,109.000000,190.000000,0.000000,
30000.000000,MOBILE_STATION_10,10,99.000000,23.000000,0.000000,
30000.000000,MOBILE_STATION_11,11,75.000000,163.000000,0.000000,
30000.000000,MOBILE_STATION_12,12,115.000000,383.000000,0.000000,
30000.000000,MOBILE_STATION_13,13,189.000000,155.000000,0.000000,
30000.000000,MOBILE_STATION_14,14,194.000000,146.000000,0.000000,
30000.000000,MOBILE_STATION_15,15,250.000000,60.000000,0.000000,
30000.000000,MOBILE_STATION_16,16,316.000000,20.000000,0.000000,
30000.000000,MOBILE_STATION_17,17,169.000000,249.000000,0.000000,
30000.000000,MOBILE_STATION_18,18,341.000000,295.000000,0.000000,
30000.000000,MOBILE_STATION_19,19,399.000000,75.000000,0.000000,
30000.000000,MOBILE_STATION_20,20,62.000000,274.000000,0.000000,
30000.000000,MOBILE_STATION_21,21,71.000000,33.000000,0.000000,
31000.000000,MOBILE_STATION_6,6,16.000000,30.000000,0.000000,
31000.000000,MOBILE_STATION_7,7,1.000000,43.000000,0.000000,
31000.000000,MOBILE_STATION_8,8,5.000000,210.000000,0.000000,
31000.000000,MOBILE_STATION_9,9,79.000000,161.000000,0.000000,
31000.000000,MOBILE_STATION_10,10,27.000000,18.000000,0.000000,
31000.000000,MOBILE_STATION_11,11,141.000000,209.000000,0.000000,
31000.000000,MOBILE_STATION_12,12,81.000000,283.000000,0.000000,
31000.000000,MOBILE_STATION_13,13,189.000000,276.000000,0.000000,
31000.000000,MOBILE_STATION_14,14,222.000000,226.000000,0.000000,
31000.000000,MOBILE_STATION_15,15,275.000000,43.000000,0.000000,
31000.000000,MOBILE_STATION_16,16,300.000000,33.000000,0.000000,
31000.000000,MOBILE_STATION_17,17,302.000000,166.000000,0.000000,
31000.000000,MOBILE_STATION_18,18,326.000000,202.000000,0.000000,
31000.000000,MOBILE_STATION_19,19,370.000000,82.000000,0.000000,
31000.000000,MOBILE_STATION_20,20,54.000000,308.000000,0.000000,
31000.000000,MOBILE_STATION_21,21,108.000000,4.000000,0.000000,
32000.000000,MOBILE_STATION_6,6,4.000000,14.000000,0.000000,
32000.000000,MOBILE_STATION_7,7,6.000000,61.000000,0.000000,
32000.000000,MOBILE_STATION_8,8,19.000000,170.000000,0.000000,
32000.000000,MOBILE_STATION_9,9,85.000000,203.000000,0.000000,
32000.000000,MOBILE_STATION_10,10,80.000000,27.000000,0.000000,
32000.000000,MOBILE_STATION_11,11,84.000000,156.000000,0.000000,
32000.000000,MOBILE_STATION_12,12,110.000000,376.000000,0.000000,
32000.000000,MOBILE_STATION_13,13,204.000000,130.000000,0.000000,
32000.000000,MOBILE_STATION_14,14,209.000000,142.000000,0.000000,
32000.000000,MOBILE_STATION_15,15,243.000000,57.000000,0.000000,
32000.000000,MOBILE_STATION_16,16,299.000000,2.000000,0.000000,
32000.000000,MOBILE_STATION_17,17,169.000000,234.000000,0.000000,
32000.000000,MOBILE_STATION_18,18,338.000000,297.000000,0.000000,
32000.000000,MOBILE_STATION_19,19,367.000000,88.000000,0.000000,
32000.000000,MOBILE_STATION_20,20,50.000000,279.000000,0.000000,
32000.000000,MOBILE_STATION_21,21,44.000000,52.000000,0.000000,
33000.000000,MOBILE_STATION_6,6,1.000000,38.000000,0.000000,
33000.000000,MOBILE_STATION_7,7,17.000000,64.000000,0.000000,
33000.000000,MOBILE_STATION_8,8,2.000000,211.000000,0.000000,
33000.000000,MOBILE_STATION_9,9,82.000000,152.000000,0.000000,
33000.000000,MOBILE_STATION_10,10,69.000000,33.000000,0.000000,
33000.000000,MOBILE_STATION_11,11,140.000000,212.000000,0.000000,
33000.000000,MOBILE_STATION_12,12,59.000000,299.000000,0.000000,
33000.000000,MOBILE_STATION_13,13,191.000000,255.000000,0.000000,
33000.000000,MOBILE_STATION_14,14,232.000000,237.000000,0.000000,
33000.000000,MOBILE_STATION_15,15,243.000000,42.000000,0.000000,
33000.000000,MOBILE_STATION_16,16,298.000000,44.000000,0.000000,
33000.000000,MOBILE_STATION_17,17,282.000000,140.000000,0.000000,
33000.000000,MOBILE_STATION_18,18,308.000000,186.000000,0.000000,
33000.000000,MOBILE_STATION_19,19,375.000000,84.000000,0.000000,
33000.000000,MOBILE_STATION_20,20,52.000000,306.000000,0.000000,
33000.000000,MOBILE_STATION_21,21,24.000000,23.000000,0.000000,
34000.000000,MOBILE_STATION_6,6,14.000000,26.000000,0.000000,
34000.000000,MOBILE_STATION_7,7,17.000000,58.000000,0.000000,
34000.000000,MOBILE_STATION_8,8,15.000000,226.000000,0.000000,
34000.000000,MOBILE_STATION_9,9,72.000000,173.000000,0.000000,
34000.000000,MOBILE_STATION_10,10,44.000000,18.000000,0.000000,
34000.000000,MOBILE_STATION_11,11,95.000000,122.000000,0.000000,
34000.000000,MOBILE_STATION_12,12,112.000000,376.000000,0.000000,
34000.000000,MOBILE_STATION_13,13,200.000000,89.000000,0.000000,
34000.000000,MOBILE_STATION_14,14,222.000000,135.000000,0.000000,
34000.000000,MOBILE_STATION_15,15,252.000000,60.000000,0.000000,
34000.000000,MOBILE_STATION_16,16,295.000000,17.000000,0.000000,
34000.000000,MOBILE_STATION_17,17,177.000000,237.000000,0.000000,
34000.000000,MOBILE_STATION_18,18,343.000000,281.000000,0.000000,
34000.000000,MOBILE_STATION_19,19,365.000000,88.000000,0.000000,
34000.000000,MOBILE_STATION_20,20,55.000000,294.000000,0.000000,
34000.000000,MOBILE_STATION_21,21,31.000000,36.000000,0.000000,
35000.000000,MOBILE_STATION_6,6,4.000000,45.000000,0.000000,
35000.000000,MOBILE_STATION_7,7,6.000000,56.000000,0.000000,
35000.000000,MOBILE_STATION_8,8,31.000000,224.000000,0.000000,
35000.000000,MOBILE_STATION_9,9,71.000000,132.000000,0.000000,
35000.000000,MOBILE_STATION_10,10,76.000000,23.000000,0.000000,
35000.000000,MOBILE_STATION_11,11,142.000000,193.000000,0.000000,
35000.000000,MOBILE_STATION_12,12,50.000000,283.000000,0.000000,
35000.000000,MOBILE_STATION_13,13,176.000000,221.000000,0.000000,
35000.000000,MOBILE_STATION_14,14,207.000000,212.000000,0.000000,
35000.000000,MOBILE_STATION_15,15,250.000000,14.000000,0.000000,
35000.000000,MOBILE_STATION_16,16,290.000000,53.000000,0.000000,
35000.000000,MOBILE_STATION_17,17,287.000000,155.000000,0.000000,
35000.000000,MOBILE_STATION_18,18,313.000000,176.000000,0.000000,
35000.000000,MOBILE_STATION_19,19,374.000000,47.000000,0.000000,
35000.000000,MOBILE_STATION_20,20,48.000000,318.000000,0.000000,
35000.000000,MOBILE_STATION_21,21,5.000000,39.000000,0.000000,
36000.000000,MOBILE_STATION_6,6,15.000000,10.000000,0.000000,
36000.000000,MOBILE_STATION_7,7,5.000000,57.000000,0.000000,
36000.000000,MOBILE_STATION_8,8,6.000000,214.000000,0.000000,
36000.000000,MOBILE_STATION_9,9,39.000000,188.000000,0.000000,
36000.000000,MOBILE_STATION_10,10,47.000000,9.000000,0.000000,
36000.000000,MOBILE_STATION_11,11,94.000000,103.000000,0.000000,
36000.000000,MOBILE_STATION_12,12,99.000000,359.000000,0.000000,
36000.000000,MOBILE_STATION_13,13,196.000000,87.000000,0.000000,
36000.000000,MOBILE_STATION_14,14,225.000000,125.000000,0.000000,
36000.000000,MOBILE_STATION_15,15,244.000000,49.000000,0.000000,
36000.000000,MOBILE_STATION_16,16,265.000000,4.000000,0.000000,
36000.000000,MOBILE_STATION_17,17,160.000000,224.000000,0.000000,
36000.000000,MOBILE_STATION_18,18,331.000000,271.000000,0.000000,
36000.000000,MOBILE_STATION_19,19,360.000000,85.000000,0.000000,
36000.000000,MOBILE_STATION_20,20,61.000000,289.000000,0.000000,
36000.000000,MOBILE_STATION_21,21,14.000000,36.000000,0.000000,
37000.000000,MOBILE_STATION_6,6,6.000000,30.000000,0.000000,
37000.000000,MOBILE_STATION_7,7,10.000000,60.000000,0.000000,
37000.000000,MOBILE_STATION_8,8,34.000000,223.000000,0.000000,
37000.000000,MOBILE_STATION_9,9,77.000000,149.000000,0.000000,
37000.000000,MOBILE_STATION_10,10,90.000000,33.000000,0.000000,
37000.000000,MOBILE_STATION_11,11,139.000000,170.000000,0.000000,
37000.000000,MOBILE_STATION_12,12,60.000000,291.000000,0.000000,
37000.000000,MOBILE_STATION_13,13,167.000000,209.000000,0.000000,
37000.000000,MOBILE_STATION_14,14,195.000000,218.000000,0.000000,
37000.000000,MOBILE_STATION_15,15,222.000000,8.000000,0.000000,
37000.000000,MOBILE_STATION_16,16,289.000000,39.000000,0.000000,
37000.000000,MOBILE_STATION_17,17,292.000000,142.000000,0.000000,
37000.000000,MOBILE_STATION_18,18,296.000000,143.000000,0.000000,
37000.000000,MOBILE_STATION_19,19,386.000000,54.000000,0.000000,
37000.000000,MOBILE_STATION_20,20,48.000000,314.000000,0.000000,
37000.000000,MOBILE_STATION_21,21,11.000000,35.000000,0.000000,
38000.000000,MOBILE_STATION_6,6,15.000000,10.000000,0.000000,
38000.000000,MOBILE_STATION_7,7,22.000000,54.000000,0.000000,
38000.000000,MOBILE_STATION_8,8,40.000000,213.000000,0.000000,
38000.000000,MOBILE_STATION_9,9,36.000000,181.000000,0.000000,
38000.000000,MOBILE_STATION_10,10,54.000000,8.000000,0.000000,
38000.000000,MOBILE_STATION_11,11,94.000000,102.000000,0.000000,
38000.000000,MOBILE_STATION_12,12,94.000000,347.000000,0.000000,
38000.000000,MOBILE_STATION_13,13,190.000000,94.000000,0.000000,
38000.000000,MOBILE_STATION_14,14,225.000000,114.000000,0.000000,
38000.000000,MOBILE_STATION_15,15,216.000000,45.000000,0.000000,
38000.000000,MOBILE_STATION_16,16,291.000000,27.000000,0.000000,
38000.000000,MOBILE_STATION_17,17,137.000000,213.000000,0.000000,
38000.000000,MOBILE_STATION_18,18,316.000000,264.000000,0.000000,
38000.000000,MOBILE_STATION_19,19,370.000000,77.000000,0.000000,
38000.000000,MOBILE_STATION_20,20,79.000000,286.000000,0.000000,
38000.000000,MOBILE_STATION_21,21,8.000000,14.000000,0.000000,
39000.000000,MOBILE_STATION_6,6,14.000000,27.000000,0.000000,
39000.000000,MOBILE_STATION_7,7,12.000000,49.000000,0.000000,
39000.000000,MOBILE_STATION_8,8,25.000000,203.000000,0.000000,
39000.000000,MOBILE_STATION_9,9,79.000000,164.000000,0.000000,
39000.000000,MOBILE_STATION_10,10,66.000000,47.000000,0.000000,
39000.000000,MOBILE_STATION_11,11,142.000000,134.000000,0.000000,
39000.000000,MOBILE_STATION_12,12,64.000000,301.000000,0.000000,
39000.000000,MOBILE_STATION_13,13,156.000000,192.000000,0.000000,
39000.000000,MOBILE_STATION_14,14,186.000000,224.000000,0.000000,
39000.000000,MOBILE_STATION_15,15,208.000000,16.000000,0.000000,
39000.000000,MOBILE_STATION_16,16,284.000000,51.000000,0.000000,
39000.000000,MOBILE_STATION_17,17,292.000000,128.000000,0.000000,
39000.000000,MOBILE_STATION_18,18,289.000000,149.000000,0.000000,
39000.000000,MOBILE_STATION_19,19,345.000000,40.000000,0.000000,
39000.000000,MOBILE_STATION_20,20,32.000000,293.000000,0.000000,
39000.000000,MOBILE_STATION_21,21,20.000000,22.000000,0.000000,
40000.000000,MOBILE_STATION_6,6,17.000000,17.000000,0.000000,
40000.000000,MOBILE_STATION_7,7,3.000000,47.000000,0.000000,
40000.000000,MOBILE_STATION_8,8,8.000000,212.000000,0.000000,
40000.000000,MOBILE_STATION_9,9,42.000000,189.000000,0.000000,
40000.000000,MOBILE_STATION_10,10,49.000000,6.000000,0.000000,
40000.000000,MOBILE_STATION_11,11,90.000000,92.000000,0.000000,
40000.000000,MOBILE_STATION_12,12,95.000000,348.000000,0.000000,
40000.000000,MOBILE_STATION_13,13,209.000000,89.000000,0.000000,
40000.000000,MOBILE_STATION_14,14,217.000000,109.000000,0.000000,
40000.000000,MOBILE_STATION_15,15,227.000000,52.000000,0.000000,
40000.000000,MOBILE_STATION_16,16,295.000000,35.000000,0.000000,
40000.000000,MOBILE_STATION_17,17,139.000000,205.000000,0.000000,
40000.000000,MOBILE_STATION_18,18,321.000000,269.000000,0.000000,
40000.000000,MOBILE_STATION_19,19,361.000000,62.000000,0.000000,
40000.000000,MOBILE_STATION_20,20,46.000000,289.000000,0.000000,
40000.000000,MOBILE_STATION_21,21,14.000000,12.000000,0.000000,
41000.000000,MOBILE_STATION_6,6,21.000000,9.000000,0.000000,
41000.000000,MOBILE_STATION_7,7,17.000000,29.000000,0.000000,
41000.000000,MOBILE_STATION_8,8,25.000000,213.000000,0.000000,
41000.000000,MOBILE_STATION_9,9,59.000000,140.000000,0.000000,
41000.000000,MOBILE_STATION_10,10,81.000000,37.000000,0.000000,
41000.000000,MOBILE_STATION_11,11,137.000000,125.000000,0.000000,
41000.000000,MOBILE_STATION_12,12,61.000000,295.000000,0.000000,
41000.000000,MOBILE_STATION_13,13,157.000000,174.000000,0.000000,
41000.000000,MOBILE_STATION_14,14,185.000000,237.000000,0.000000,
41000.000000,MOBILE_STATION_15,15,163.000000,21.000000,0.000000,
41000.000000,MOBILE_STATION_16,16,291.000000,39.000000,0.000000,
41000.000000,MOBILE_STATION_17,17,292.000000,130.000000,0.000000,
41000.000000,MOBILE_STATION_18,18,277.000000,157.000000,0.000000,
41000.000000,MOBILE_STATION_19,19,342.000000,8.000000,0.000000,
41000.000000,MOBILE_STATION_20,20,44.000000,308.000000,0.000000,
41000.000000,MOBILE_STATION_21,21,9.000000,20.000000,0.000000,
42000.000000,MOBILE_STATION_6,6,28.000000,16.000000,0.000000,
42000.000000,MOBILE_STATION_7,7,7.000000,29.000000,0.000000,
42000.000000,MOBILE_STATION_8,8,7.000000,196.000000,0.000000,
42000.000000,MOBILE_STATION_9,9,26.000000,180.000000,0.000000,
42000.000000,MOBILE_STATION_10,10,76.000000,16.000000,0.000000,
42000.000000,MOBILE_STATION_11,11,85.000000,75.000000,0.000000,
42000.000000,MOBILE_STATION_12,12,96.000000,339.000000,0.000000,
42000.000000,MOBILE_STATION_13,13,203.000000,106.000000,0.000000,
42000.000000,MOBILE_STATION_14,14,214.000000,111.000000,0.000000,
42000.000000,MOBILE_STATION_15,15,209.000000,50.000000,0.000000,
42000.000000,MOBILE_STATION_16,16,288.000000,46.000000,0.000000,
42000.000000,MOBILE_STATION_17,17,118.000000,187.000000,0.000000,
42000.000000,MOBILE_STATION_18,18,313.000000,280.000000,0.000000,
42000.000000,MOBILE_STATION_19,19,376.000000,43.000000,0.000000,
42000.000000,MOBILE_STATION_20,20,33.000000,267.000000,0.000000,
42000.000000,MOBILE_STATION_21,21,8.000000,7.000000,0.000000,
43000.000000,MOBILE_STATION_6,6,23.000000,6.000000,0.000000,
43000.000000,MOBILE_STATION_7,7,16.000000,29.000000,0.000000,
43000.000000,MOBILE_STATION_8,8,25.000000,210.000000,0.000000,
43000.000000,MOBILE_STATION_9,9,47.000000,114.000000,0.000000,
43000.000000,MOBILE_STATION_10,10,73.000000,38.000000,0.000000,
43000.000000,MOBILE_STATION_11,11,131.000000,115.000000,0.000000,
43000.000000,MOBILE_STATION_12,12,58.000000,287.000000,0.000000,
43000.000000,MOBILE_STATION_13,13,168.000000,164.000000,0.000000,
43000.000000,MOBILE_STATION_14,14,144.000000,229.000000,0.000000,
43000.000000,MOBILE_STATION_15,15,183.000000,40.000000,0.000000,
43000.000000,MOBILE_STATION_16,16,290.000000,5.000000,0.000000,
43000.000000,MOBILE_STATION_17,17,271.000000,122.000000,0.000000,
43000.000000,MOBILE_STATION_18,18,284.000000,152.000000,0.000000,
43000.000000,MOBILE_STATION_19,19,360.000000,15.000000,0.000000,
43000.000000,MOBILE_STATION_20,20,30.000000,286.000000,0.000000,
43000.000000,MOBILE_STATION_21,21,13.000000,13.000000,0.000000,
44000.000000,MOBILE_STATION_6,6,23.000000,12.000000,0.000000,
44000.000000,MOBILE_STATION_7,7,26.000000,23.000000,0.000000,
44000.000000,MOBILE_STATION_8,8,28.000000,220.000000,0.000000,
44000.000000,MOBILE_STATION_9,9,27.000000,100.000000,0.000000,
44000.000000,MOBILE_STATION_10,10,57.000000,22.000000,0.000000,
44000.000000,MOBILE_STATION_11,11,50.000000,83.000000,0.000000,
44000.000000,MOBILE_STATION_12,12,74.000000,313.000000,0.000000,
44000.000000,MOBILE_STATION_13,13,202.000000,111.000000,0.000000,
44000.000000,MOBILE_STATION_14,14,195.000000,91.000000,0.000000,
44000.000000,MOBILE_STATION_15,15,209.000000,41.000000,0.000000,
44000.000000,MOBILE_STATION_16,16,263.000000,33.000000,0.000000,
44000.000000,MOBILE_STATION_17,17,123.000000,196.000000,0.000000,
44000.000000,MOBILE_STATION_18,18,316.000000,283.000000,0.000000,
44000.000000,MOBILE_STATION_19,19,337.000000,29.000000,0.000000,
44000.000000,MOBILE_STATION_20,20,13.000000,239.000000,0.000000,
44000.000000,MOBILE_STATION_21,21,8.000000,0.000000,0.000000,
45000.000000,MOBILE_STATION_6,6,2.000000,8.000000,0.000000,
45000.000000,MOBILE_STATION_7,7,8.000000,32.000000,0.000000,
45000.000000,MOBILE_STATION_8,8,41.000000,222.000000,0.000000,
45000.000000,MOBILE_STATION_9,9,54.000000,112.000000,0.000000,
45000.000000,MOBILE_STATION_10,10,51.000000,29.000000,0.000000,
45000.000000,MOBILE_STATION_11,11,106.000000,88.000000,0.000000,
45000.000000,MOBILE_STATION_12,12,50.000000,273.000000,0.000000,
45000.000000,MOBILE_STATION_13,13,164.000000,160.000000,0.000000,
45000.000000,MOBILE_STATION_14,14,105.000000,230.000000,0.000000,
45000.000000,MOBILE_STATION_15,15,151.000000,31.000000,0.000000,
45000.000000,MOBILE_STATION_16,16,291.000000,11.000000,0.000000,
45000.000000,MOBILE_STATION_17,17,272.000000,136.000000,0.000000,
45000.000000,MOBILE_STATION_18,18,268.000000,130.000000,0.000000,
45000.000000,MOBILE_STATION_19,19,335.000000,29.000000,0.000000,
45000.000000,MOBILE_STATION_20,20,45.000000,295.000000,0.000000,
45000.000000,MOBILE_STATION_21,21,0.000000,1.000000,0.000000,
46000.000000,MOBILE_STATION_6,6,29.000000,11.000000,0.000000,
46000.000000,MOBILE_STATION_7,7,3.000000,14.000000,0.000000,
46000.000000,MOBILE_STATION_8,8,10.000000,209.000000,0.000000,
46000.000000,MOBILE_STATION_9,9,35.000000,94.000000,0.000000,
46000.000000,MOBILE_STATION_10,10,34.000000,0.000000,0.000000,
46000.000000,MOBILE_STATION_11,11,47.000000,52.000000,0.000000,
46000.000000,MOBILE_STATION_12,12,57.000000,313.000000,0.000000,
46000.000000,MOBILE_STATION_13,13,210.000000,124.000000,0.000000,
46000.000000,MOBILE_STATION_14,14,184.000000,61.000000,0.000000,
46000.000000,MOBILE_STATION_15,15,206.000000,15.000000,0.000000,
46000.000000,MOBILE_STATION_16,16,250.000000,31.000000,0.000000,
46000.000000,MOBILE_STATION_17,17,120.000000,191.000000,0.000000,
46000.000000,MOBILE_STATION_18,18,271.000000,273.000000,0.000000,
46000.000000,MOBILE_STATION_19,19,292.000000,21.000000,0.000000,
46000.000000,MOBILE_STATION_20,20,18.000000,255.000000,0.000000,
46000.000000,MOBILE_STATION_21,21,0.000000,16.000000,0.000000,
47000.000000,MOBILE_STATION_6,6,9.000000,15.000000,0.000000,
47000.000000,MOBILE_STATION_7,7,21.000000,36.000000,0.000000,
47000.000000,MOBILE_STATION_8,8,29.000000,206.000000,0.000000,
47000.000000,MOBILE_STATION_9,9,29.000000,123.000000,0.000000,
47000.000000,MOBILE_STATION_10,10,56.000000,10.000000,0.000000,
47000.000000,MOBILE_STATION_11,11,112.000000,84.000000,0.000000,
47000.000000,MOBILE_STATION_12,12,57.000000,263.000000,0.000000,
47000.000000,MOBILE_STATION_13,13,151.000000,160.000000,0.000000,
47000.000000,MOBILE_STATION_14,14,123.000000,231.000000,0.000000,
47000.000000,MOBILE_STATION_15,15,126.000000,19.000000,0.000000,
47000.000000,MOBILE_STATION_16,16,234.000000,43.000000,0.000000,
47000.000000,MOBILE_STATION_17,17,273.000000,117.000000,0.000000,
47000.000000,MOBILE_STATION_18,18,275.000000,122.000000,0.000000,
47000.000000,MOBILE_STATION_19,19,343.000000,14.000000,0.000000,
47000.000000,MOBILE_STATION_20,20,35.000000,296.000000,0.000000,
47000.000000,MOBILE_STATION_21,21,17.000000,6.000000,0.000000,
48000.000000,MOBILE_STATION_6,6,20.000000,9.000000,0.000000,
48000.000000,MOBILE_STATION_7,7,7.000000,25.000000,0.000000,
48000.000000,MOBILE_STATION_8,8,12.000000,217.000000,0.000000,
48000.000000,MOBILE_STATION_9,9,19.000000,84.000000,0.000000,
48000.000000,MOBILE_STATION_10,10,49.000000,1.000000,0.000000,
48000.000000,MOBILE_STATION_11,11,43.000000,52.000000,0.000000,
